URL,title,country,dynastic period,time period,image
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-and-waves-13495,Tsuba with design of dragon and waves,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41344.jpg']
http://www.mfa.org/collections/object/tsuba-with-irregular-openings-13499,Tsuba with irregular openings,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC41348.jpg']
http://www.mfa.org/collections/object/tsuba-with-woven-wire-pattern-13502,Tsuba with woven wire pattern,Japanese,Edo period,18th–19th century,['http://mfas3.s3.amazonaws.com/objects/SC41349.jpg']
http://www.mfa.org/collections/object/tsuba-bowl-shaped-13551,"Tsuba, bowl-shaped",Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC41398.jpg']
http://www.mfa.org/collections/object/tsuba-modeled-as-autumn-plants-13611,Tsuba modeled as autumn plants,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC44304.jpg']
http://www.mfa.org/collections/object/tsuba-formed-as-a-stylized-leaf-13638,Tsuba formed as a stylized leaf,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44233.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chimaki-cakes-13645,Tsuba with design of chimaki cakes,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC44240.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-sparrows-and-bamboo-13665,Tsuba with design of sparrows and bamboo,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44261.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tree-and-lantern-13689,Tsuba with design of tree and lantern,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44285.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-constellations-14856,Tsuba with design of constellations,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC47421.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-plum-branches-14866,Tsuba with design of plum branches,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47433.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-and-jewels-11832,Tsuba with design of dragons and jewels,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC53281.jpg']
http://www.mfa.org/collections/object/tsuba-with-hundred-monkeys-design-13376,"Tsuba with ""hundred monkeys"" design",Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41137.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-silkworms-13431,Tsuba with design of silkworms,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC41284.jpg']
http://www.mfa.org/collections/object/tsuba-in-the-form-of-a-carriage-wheel-13441,Tsuba in the form of a carriage-wheel,Japanese,Momoyama–Edo period,early to mid-17th century,['http://mfas3.s3.amazonaws.com/objects/SC41293.jpg']
http://www.mfa.org/collections/object/tsuba-with-karakusa-designs-13444,Tsuba with karakusa designs,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC41295.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-rice-plants-13445,Tsuba with design of rice plants,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC41297.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dried-sardines-13447,Tsuba with design of dried sardines,Japanese,Edo period,mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC41299.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-persimmons-13452,Tsuba with design of persimmons,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC41303.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cherry-blossom-13453,Tsuba with design of cherry-blossom,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC88098.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-ancient-coins-13454,Tsuba with design of ancient coins,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41305.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-branches-13459,Tsuba with design of branches,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC41310.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-processional-banners-13471,Tsuba with design of processional banners,Japanese,Edo period,17th century,['http://mfas3.s3.amazonaws.com/objects/SC41322.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-landscape-13473,Tsuba with design of landscape,Japanese,Edo period,17th century,['http://mfas3.s3.amazonaws.com/objects/SC41324.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peony-and-butterfly-13708,Tsuba with design of peony and butterfly,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44336.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-ho-o-and-paulownia-15217,Tsuba with design of ho-o and paulownia,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47456.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-peonies-227915,Tsuba with design of shishi and peonies,Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41346.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-karako-and-chickens-10063,Tsuba with design of karako and chickens,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC49855.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-horses-14759,Tsuba with design of horses,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47397.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-geese-in-flight-11686,Tsuba with design of geese in flight ,Japanese,Meiji era,1883,['http://mfas3.s3.amazonaws.com/objects/SC140070.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-autumn-plants-and-insects-205796, Tsuba with design of autumn plants and insects,Japanese,Edo period,early to mid-19th century,[]
http://www.mfa.org/collections/object/tsuba-with-design-of-pagoda-crag-and-tree-8413,"Tsuba with design of pagoda, crag and tree",Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108094.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-dragons-and-clouds-8415,Tsuba with design of stylized dragons and clouds,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108096.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chinese-sages-in-a-landscape-8426,Tsuba with design of Chinese sages in a landscape,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC108106.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-human-skull-and-flowers-8427,Tsuba with design of human skull and flowers,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC108107.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-vajra-and-stylized-dragon-8431,Tsuba with design of vajra and stylized dragon,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC108111.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fuji-dragon-and-waves-8445,"Tsuba with design of Fuji, dragon and waves",Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108125.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-rice-stooks-and-chrysanthemums-8446,Tsuba with design of rice stooks and chrysanthemums,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC108126.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-spider-web-and-crab-8449,"Tsuba with design of spider, web and crab",Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC108129.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-chrysanthemums-and-waves-8457,Tsuba with design of stylized chrysanthemums and waves,Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC111765.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-paulownias-gourds-and-snowflakes-8465,"Tsuba with design of paulownias, gourds and snowflakes",Japanese,Momoyama period,Late 16th century,['http://mfas3.s3.amazonaws.com/objects/SC81980.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-scholar-and-attendant-in-landscape-8468,Tsuba with design of scholar and attendant in landscape,Japanese,Edo period,19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108146.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-raijin-raising-a-storm-8472,Tsuba with design of Raijin raising a storm,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108150.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-and-net-pattern-8476,Tsuba with design of carp and net pattern,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108154.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-setting-sun-and-waves-8477,Tsuba with design of setting sun and waves,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC108155.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cherry-blossom-and-stream-8482,Tsuba with design of cherry-blossom and stream,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108160.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fisherman-and-boat-in-a-landscape-8493,Tsuba with design of fisherman and boat in a landscape,Japanese,Edo period,19th century,['http://mfas3.s3.amazonaws.com/objects/SC108171.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-flowers-and-foliage-8494,Tsuba with design of stylized flowers and foliage,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108172.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-goat-in-a-landscape-8739,Tsuba with design of goat (?) in a landscape,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108177.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-bridge-and-waves-8765,"Tsuba with design of pine, bridge and waves",Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108183.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-floral-forms-8795,Tsuba with design of stylized floral forms,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC108179.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-flowering-plum-branch-8897,Tsuba with design of flowering plum branch,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC108191.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-pine-trees-8902,Tsuba with design of stylized pine trees,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108186.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-vine-leaves-and-tendrils-9030,Tsuba with design of vine leaves and tendrils,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108197.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-elephant-and-flying-tengu-9931,Tsuba with design of elephant and flying tengu,Japanese,Meiji era,Late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48407.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-benkei-reading-a-scroll-9932,Tsuba with design of Benkei reading a scroll,Japanese,Meiji era,Late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48408.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-temple-attendant-and-lantern-9933,Tsuba with design of temple attendant and lantern,Japanese,Meiji era,Late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48409.jpg']
http://www.mfa.org/collections/object/tsuba-in-the-form-of-shoki-the-demon-queller-9935,Tsuba in the form of Shoki the Demon-Queller,Japanese,Meiji era,Late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48411.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-grave-posts-and-snake-9938,Tsuba with design of grave-posts and snake,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48415.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-eighteen-courtier-poets-9940,Tsuba with design of eighteen courtier-poets,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48417.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-eighteen-courtier-poets-9941,Tsuba with design of eighteen courtier-poets,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48418.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-monju-bosatsu-on-a-lion-9942,Tsuba with design of Monju Bosatsu on a lion,Japanese,Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48419.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-leaves-and-blossom-on-a-wave-9947,Tsuba with design of leaves and blossom on a wave,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48423.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-the-bunbuku-chagama-story-9948,Tsuba with design of the Bunbuku Chagama story,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48424.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-gama-sennin-and-toad-9951,Tsuba with design of Gama sennin and toad,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48524.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-egret-stream-and-bamboo-9960,"Tsuba with design of egret, stream and bamboo",Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48532.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-horses-stream-and-pine-9962,"Tsuba with design of horses, stream and pine",Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48534.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-enma-o-demon-and-sinner-9966,"Tsuba with design of Enma-o, demon and sinner",Japanese,Edo period–Meiji era,Late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC79632.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-enma-o-demons-and-sinners-9967,"Tsuba with design of Enma-o, demons and sinners",Japanese,Edo period–Meiji era,mid to late 19th century (before 1889),['http://mfas3.s3.amazonaws.com/objects/SC48538.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-kannon-on-a-lotus-petal-9968,Tsuba with design of Kannon on a lotus petal,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48539.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shoki-confronting-an-oni-9978,Tsuba with design of Shoki confronting an oni,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48549.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shippo-zunagi-pattern-9979,Tsuba with design of shippo-zunagi pattern,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48550.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-nomaku-outdoor-curtain-9980,Tsuba with design of nomaku (outdoor curtain),Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48551.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-the-three-sake-tasters-9985,Tsuba with design of the Three Sake Tasters,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48555.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-kinko-riding-on-a-carp-9991,Tsuba with design of Kinko riding on a carp,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48849.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pierced-keyfret-pattern-9995,Tsuba with design of pierced keyfret pattern,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48852.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-rakan-riding-a-dragon-9996,Tsuba with design of rakan riding a dragon,Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48853.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-radiating-arrow-flights-10007,Tsuba with design of radiating arrow-flights,Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC48865.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-weed-and-stream-10010,"Tsuba with design of carp, weed and stream",Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48868.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-massed-cherry-blossoms-10018,Tsuba with design of massed cherry blossoms,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC58241.jpg']
